
Валовая прибыль предприятия %ВалютаОтчета%

Параметры:	Период: 01.01.2020 - 31.12.2020
	Показывать продажи: Кроме продаж между собственными юр. лицами
	Данные продаж: В валюте упр. учета без НДС
Отбор:	Склад Не в группе "Товары отгруж. без перехода прав.собст. "

Сегмент	Группа доступа	Клиент	Головное предприятие	Период, месяц	Выручка
Северо-Западный ФО	СЗФО Разин	Комфорт-Монтаж, ООО, Санкт-Петербург			550 182,38
Северо-Западный ФО	СЗФО Разин	Комфорт-Монтаж, ООО, Санкт-Петербург		Январь 2020 г.	85 908,70
Северо-Западный ФО	СЗФО Разин	Комфорт-Монтаж, ООО, Санкт-Петербург		Июнь 2020 г.	105 894,06
Северо-Западный ФО	СЗФО Разин	Комфорт-Монтаж, ООО, Санкт-Петербург		Июль 2020 г.	38 388,39
Северо-Западный ФО	СЗФО Разин	Комфорт-Монтаж, ООО, Санкт-Петербург		Август 2020 г.	190 043,55
Северо-Западный ФО	СЗФО Разин	Комфорт-Монтаж, ООО, Санкт-Петербург		Сентябрь 2020 г.	16 265,06
Северо-Западный ФО	СЗФО Разин	Комфорт-Монтаж, ООО, Санкт-Петербург		Октябрь 2020 г.	23 992,31
Северо-Западный ФО	СЗФО Разин	Комфорт-Монтаж, ООО, Санкт-Петербург		Ноябрь 2020 г.	21 827,58
Северо-Западный ФО	СЗФО Разин	Комфорт-Монтаж, ООО, Санкт-Петербург		Декабрь 2020 г.	67 862,73
Северо-Западный ФО	СЗФО Разин	Курынов СН, ИП, Калининград			324 862,91
Северо-Западный ФО	СЗФО Разин	Курынов СН, ИП, Калининград		Август 2020 г.	69 231,21
Северо-Западный ФО	СЗФО Разин	Курынов СН, ИП, Калининград		Сентябрь 2020 г.	37 239,13
Северо-Западный ФО	СЗФО Разин	Курынов СН, ИП, Калининград		Октябрь 2020 г.	105 799,99
Северо-Западный ФО	СЗФО Разин	Курынов СН, ИП, Калининград		Ноябрь 2020 г.	72 314,73
Северо-Западный ФО	СЗФО Разин	Курынов СН, ИП, Калининград		Декабрь 2020 г.	40 277,85
Северо-Западный ФО	СЗФО Разин	Минимакс, ООО, Санкт-Петербург			1 534 441,60
Северо-Западный ФО	СЗФО Разин	Минимакс, ООО, Санкт-Петербург		Январь 2020 г.	71 092,95
Северо-Западный ФО	СЗФО Разин	Минимакс, ООО, Санкт-Петербург		Февраль 2020 г.	92 729,36
Северо-Западный ФО	СЗФО Разин	Минимакс, ООО, Санкт-Петербург		Март 2020 г.	366 326,76
Северо-Западный ФО	СЗФО Разин	Минимакс, ООО, Санкт-Петербург		Апрель 2020 г.	8 803,54
Северо-Западный ФО	СЗФО Разин	Минимакс, ООО, Санкт-Петербург		Май 2020 г.	72 372,53
Северо-Западный ФО	СЗФО Разин	Минимакс, ООО, Санкт-Петербург		Июнь 2020 г.	159 035,85
Северо-Западный ФО	СЗФО Разин	Минимакс, ООО, Санкт-Петербург		Июль 2020 г.	59 302,46
Северо-Западный ФО	СЗФО Разин	Минимакс, ООО, Санкт-Петербург		Август 2020 г.	174 506,70
Северо-Западный ФО	СЗФО Разин	Минимакс, ООО, Санкт-Петербург		Сентябрь 2020 г.	72 426,11
Северо-Западный ФО	СЗФО Разин	Минимакс, ООО, Санкт-Петербург		Октябрь 2020 г.	248 146,55
Северо-Западный ФО	СЗФО Разин	Минимакс, ООО, Санкт-Петербург		Ноябрь 2020 г.	81 715,03
Северо-Западный ФО	СЗФО Разин	Минимакс, ООО, Санкт-Петербург		Декабрь 2020 г.	127 983,76
Северо-Западный ФО	СЗФО Разин	Модуль Энерджи Плюс (МЭП), ООО, Санкт-Петербург			93 689,02
Северо-Западный ФО	СЗФО Разин	Модуль Энерджи Плюс (МЭП), ООО, Санкт-Петербург		Июнь 2020 г.	85 421,00
Северо-Западный ФО	СЗФО Разин	Модуль Энерджи Плюс (МЭП), ООО, Санкт-Петербург		Июль 2020 г.	6 142,07
Северо-Западный ФО	СЗФО Разин	Модуль Энерджи Плюс (МЭП), ООО, Санкт-Петербург		Август 2020 г.	1 797,68
Северо-Западный ФО	СЗФО Разин	Модуль Энерджи Плюс (МЭП), ООО, Санкт-Петербург		Сентябрь 2020 г.	328,27
Северо-Западный ФО	СЗФО Разин	Напор, ООО, Санкт-Петербург			829 578,19
Северо-Западный ФО	СЗФО Разин	Напор, ООО, Санкт-Петербург		Январь 2020 г.	23 004,58
Северо-Западный ФО	СЗФО Разин	Напор, ООО, Санкт-Петербург		Февраль 2020 г.	35 024,72
Северо-Западный ФО	СЗФО Разин	Напор, ООО, Санкт-Петербург		Март 2020 г.	8 165,61
Северо-Западный ФО	СЗФО Разин	Напор, ООО, Санкт-Петербург		Апрель 2020 г.	19 224,65
Северо-Западный ФО	СЗФО Разин	Напор, ООО, Санкт-Петербург		Май 2020 г.	156 180,49
Северо-Западный ФО	СЗФО Разин	Напор, ООО, Санкт-Петербург		Июнь 2020 г.	112 232,36
Северо-Западный ФО	СЗФО Разин	Напор, ООО, Санкт-Петербург		Июль 2020 г.	71 524,06
Северо-Западный ФО	СЗФО Разин	Напор, ООО, Санкт-Петербург		Август 2020 г.	112 761,60
Северо-Западный ФО	СЗФО Разин	Напор, ООО, Санкт-Петербург		Сентябрь 2020 г.	14 748,39
Северо-Западный ФО	СЗФО Разин	Напор, ООО, Санкт-Петербург		Октябрь 2020 г.	141 855,07
Северо-Западный ФО	СЗФО Разин	Напор, ООО, Санкт-Петербург		Ноябрь 2020 г.	31 065,93
Северо-Западный ФО	СЗФО Разин	Напор, ООО, Санкт-Петербург		Декабрь 2020 г.	103 790,73
Северо-Западный ФО	СЗФО Разин	Неваарм,  ООО, Санкт-Петербург	Нева-Арматура, ООО, Санкт-Петербург		7 695,41
Северо-Западный ФО	СЗФО Разин	Неваарм,  ООО, Санкт-Петербург	Нева-Арматура, ООО, Санкт-Петербург	Февраль 2020 г.	1 975,43
Северо-Западный ФО	СЗФО Разин	Неваарм,  ООО, Санкт-Петербург	Нева-Арматура, ООО, Санкт-Петербург	Март 2020 г.	2 453,62
Северо-Западный ФО	СЗФО Разин	Неваарм,  ООО, Санкт-Петербург	Нева-Арматура, ООО, Санкт-Петербург	Июль 2020 г.	3 266,36
Северо-Западный ФО	СЗФО Разин	Неоком, ООО, Санкт-Петербург			210 091,56
Северо-Западный ФО	СЗФО Разин	Неоком, ООО, Санкт-Петербург		Февраль 2020 г.	67 085,55
Северо-Западный ФО	СЗФО Разин	Неоком, ООО, Санкт-Петербург		Март 2020 г.	78 057,35
Северо-Западный ФО	СЗФО Разин	Неоком, ООО, Санкт-Петербург		Апрель 2020 г.	64 948,66
Северо-Западный ФО	СЗФО Разин	Нептун, ООО, Санкт-Петербург	Омега, ООО, Санкт-Петербург		1 355 978,80
Северо-Западный ФО	СЗФО Разин	Нептун, ООО, Санкт-Петербург	Омега, ООО, Санкт-Петербург	Март 2020 г.	19 439,34
Северо-Западный ФО	СЗФО Разин	Нептун, ООО, Санкт-Петербург	Омега, ООО, Санкт-Петербург	Апрель 2020 г.	101 211,41
Северо-Западный ФО	СЗФО Разин	Нептун, ООО, Санкт-Петербург	Омега, ООО, Санкт-Петербург	Май 2020 г.	74 900,34
Северо-Западный ФО	СЗФО Разин	Нептун, ООО, Санкт-Петербург	Омега, ООО, Санкт-Петербург	Июнь 2020 г.	67 585,81
Северо-Западный ФО	СЗФО Разин	Нептун, ООО, Санкт-Петербург	Омега, ООО, Санкт-Петербург	Июль 2020 г.	177 503,34
Северо-Западный ФО	СЗФО Разин	Нептун, ООО, Санкт-Петербург	Омега, ООО, Санкт-Петербург	Август 2020 г.	105 543,11
Северо-Западный ФО	СЗФО Разин	Нептун, ООО, Санкт-Петербург	Омега, ООО, Санкт-Петербург	Сентябрь 2020 г.	120 207,03
Северо-Западный ФО	СЗФО Разин	Нептун, ООО, Санкт-Петербург	Омега, ООО, Санкт-Петербург	Октябрь 2020 г.	258 624,21
Северо-Западный ФО	СЗФО Разин	Нептун, ООО, Санкт-Петербург	Омега, ООО, Санкт-Петербург	Ноябрь 2020 г.	298 852,01
Северо-Западный ФО	СЗФО Разин	Нептун, ООО, Санкт-Петербург	Омега, ООО, Санкт-Петербург	Декабрь 2020 г.	132 112,20
Северо-Западный ФО	СЗФО Разин	Нестеров АН, ИП, Санкт-Петербург	РСТ, ООО, Пушкин		23 919,36
Северо-Западный ФО	СЗФО Разин	Нестеров АН, ИП, Санкт-Петербург	РСТ, ООО, Пушкин	Октябрь 2020 г.	23 919,36
Северо-Западный ФО	СЗФО Разин	ПГК-СПБ, ООО, Санкт-Петербург			4 069,82
Северо-Западный ФО	СЗФО Разин	ПГК-СПБ, ООО, Санкт-Петербург		Февраль 2020 г.	4 069,82
Северо-Западный ФО	СЗФО Разин	ПЕТРОКОМПЛЕКТ, ООО, Санкт-Петербург	ПЕТРОКОМПЛЕКТ КОМПАНИЯ, ООО, Санкт-Петербург (НЕ ГРУЗИТЬ)		1 341 696,11
Северо-Западный ФО	СЗФО Разин	ПЕТРОКОМПЛЕКТ, ООО, Санкт-Петербург	ПЕТРОКОМПЛЕКТ КОМПАНИЯ, ООО, Санкт-Петербург (НЕ ГРУЗИТЬ)	Январь 2020 г.	3 828,23
Северо-Западный ФО	СЗФО Разин	ПЕТРОКОМПЛЕКТ, ООО, Санкт-Петербург	ПЕТРОКОМПЛЕКТ КОМПАНИЯ, ООО, Санкт-Петербург (НЕ ГРУЗИТЬ)	Февраль 2020 г.	2 701,22
